time,incidentType,incidentClass,isHome,player_id,player_shortName,player_jerseyNumber,playerIn_id,playerIn_shortName,playerIn_jerseyNumber,playerOut_id,playerOut_shortName,playerOut_jerseyNumber
19,card,yellow,home,263475.0,S. Alvarez,2,,,,,,
11,goal,regular,home,938560.0,H. Rivero,9,,,,,,
10,card,yellow,away,1654180.0,I. G. Valenzuela,15,,,,,,
90,period,,home,,,,,,,,,
90,goal,regular,away,1157397.0,B. Perez,8,,,,,,
81,substitution,regular,home,,,,906813.0,G. Vega,15,1092337.0,T. Bottari,5
80,card,yellow,home,1092337.0,T. Bottari,5,,,,,,
80,substitution,regular,away,,,,1393676.0,J. Palacio,20,1117060.0,J. Peinipil,9
77,card,red,away,1092312.0,B. N. Ferreyra,11,,,,,,
75,substitution,regular,home,,,,996708.0,I. Maggi,7,800243.0,F. Castro,9
71,substitution,regular,away,,,,174855.0,D. Braghieri,6,1016645.0,F. Giacopuzzi,2
71,substitution,regular,away,,,,1113237.0,J. Eseiza,19,1597527.0,D. Crego,7
64,substitution,regular,home,,,,989989.0,A. Pastorelli,20,974656.0,E. Cardozo,10
64,substitution,regular,home,,,,1492488.0,A. Paz,19,895334.0,M. Ortíz,16
56,substitution,regular,away,,,,1157397.0,B. Perez,8,1597529.0,J. J. P. Lapegüe,18
56,substitution,regular,away,,,,1114260.0,E. Jara,17,1799688.0,J. Rojas,5
45,period,,home,,,,,,,,,
45,injuryTime,,home,,,,,,,,,
26,goal,regular,home,800243.0,F. Castro,9,,,,,,
90,period,,home,,,,,,,,,
90,card,yellow,home,856035.0,N. Alvarez,14,,,,,,
90,injuryTime,,home,,,,,,,,,
88,substitution,regular,home,,,,1654073.0,F. Molina,9,1180582.0,Á. Almada,10
79,card,yellow,away,974709.0,M. García,8,,,,,,
78,substitution,regular,away,,,,1887080.0,M. Álvarez,9,898767.0,P. Palacios,20
72,substitution,regular,away,,,,991135.0,Á. Pavón,5,166045.0,G. Papa,5
71,card,yellow,away,898767.0,P. Palacios,20,,,,,,
70,goal,penalty,away,898767.0,P. Palacios,20,,,,,,
64,substitution,regular,home,,,,1654196.0,F. N. Bergés,8,789948.0,P. Ruiz,9
64,substitution,regular,home,,,,1086334.0,I. Cechi,16,1017431.0,F. Versaci,11
63,card,yellow,home,1180582.0,Á. Almada,10,,,,,,
61,substitution,regular,away,,,,1001923.0,I. Carruega,17,871808.0,L. Belleggia,8
61,substitution,regular,away,,,,1597480.0,I. Santa Cruz,7,1654488.0,M. Gerez,7
55,card,yellowRed,home,1119882.0,I. Iriarte,2,,,,,,
48,card,yellow,home,1119882.0,I. Iriarte,2,,,,,,
46,substitution,regular,away,,,,1111802.0,C. Vega,19,895213.0,C. Broggi,14
45,period,,home,,,,,,,,,
45,injuryTime,,home,,,,,,,,,
43,goal,penalty,home,1021876.0,A. Lavezzi,7,,,,,,
38,card,yellow,away,33236.0,E. Faccioli,6,,,,,,
19,card,yellow,away,895213.0,C. Broggi,14,,,,,,
17,card,yellow,home,1017439.0,T. Ortega,6,,,,,,
12,card,yellow,away,166045.0,G. Papa,5,,,,,,
12,card,yellow,home,789948.0,P. Ruiz,9,,,,,,
8,card,yellow,home,1387036.0,T. P. Serra,5,,,,,,
90,period,,home,,,,,,,,,
90,card,yellow,home,933179.0,N. Romero,20,,,,,,
90,goal,penalty,home,933179.0,N. Romero,20,,,,,,
89,card,yellow,away,1110285.0,F. Miño,2,,,,,,
87,card,yellow,away,248153.0,C. Varela,,,,,,,
81,goal,regular,home,1605141.0,M. F. Ferrari,14,,,,,,
80,card,yellow,home,980541.0,K. Isa,7,,,,,,
78,substitution,regular,away,,,,248153.0,C. Varela,,1086981.0,F. Rodríguez,3
73,substitution,regular,away,,,,1819311.0,L. Iglesias,16,1131036.0,T. Díaz,7
73,substitution,regular,home,,,,1605141.0,M. F. Ferrari,14,922436.0,A. Antilef,17
73,substitution,regular,home,,,,980541.0,K. Isa,7,933167.0,O. Piris,2
65,goal,regular,away,1474733.0,R. G. Herrero,20,,,,,,
62,substitution,regular,away,,,,974690.0,G. Flores,9,358976.0,J. Ibáñez,5
62,substitution,regular,away,,,,1108946.0,S. Portillo,19,581794.0,B. Fernández,7
61,substitution,regular,home,,,,1650446.0,F. Posse,9,1653852.0,T. A. Castro,7
61,substitution,regular,home,,,,933179.0,N. Romero,20,1017376.0,F. Cabral,29
61,substitution,regular,home,,,,1108457.0,G. Díaz,10,1650444.0,F. Wiechniak,13
45,period,,home,,,,,,,,,
90,period,,home,,,,,,,,,
90,card,yellow,home,873645.0,A. Gomez,2,,,,,,
85,substitution,regular,away,,,,1131065.0,B. Tomatis,10,828869.0,J. D. Galeano,8
85,substitution,regular,away,,,,551384.0,E. G. Aguero,15,250237.0,P. Vidal,19
80,substitution,regular,home,,,,1007942.0,A. Curruhinca,16,192414.0,G. Gonzalez,8
80,substitution,regular,home,,,,1489060.0,M. Schönfeld,17,984928.0,G. Berterame,7
76,card,yellow,away,898894.0,M. Valdivia,17,,,,,,
72,substitution,regular,away,,,,1561867.0,L. Merlino,23,895207.0,M. Pardo,11
63,substitution,regular,home,,,,174909.0,F. Barrientos,20,1597491.0,B. B. García,15
58,goal,ownGoal,home,340747.0,E. Bilbao,1,,,,,,
55,substitution,regular,home,,,,590170.0,M. Castro,18,1092609.0,S. Sala,7
55,substitution,regular,home,,,,1597532.0,M. S. Romero,9,974744.0,L. Disanto,10
53,card,yellow,home,1597491.0,B. B. García,15,,,,,,
45,period,,home,,,,,,,,,
41,goal,regular,away,993488.0,R. Dichiara,9,,,,,,
26,card,yellow,away,1103492.0,G. Navarro,13,,,,,,
17,card,yellow,home,192414.0,G. Gonzalez,8,,,,,,
14,card,yellow,home,974744.0,L. Disanto,10,,,,,,
3,card,yellow,away,895207.0,M. Pardo,11,,,,,,
90,period,,home,,,,,,,,,
90,card,yellow,home,990059.0,J. Salas,8,,,,,,
90,card,yellow,home,1654079.0,S. Patroni,17,,,,,,
90,injuryTime,,home,,,,,,,,,
86,substitution,regular,home,,,,1488560.0,A. Rodriguez,14,340453.0,S. Gallucci,5
83,substitution,regular,away,,,,1879955.0,G. Puntano,20,47333.0,C. Menéndez,18
82,card,yellow,home,1865926.0,T. Pucciarelli,19,,,,,,
76,substitution,regular,away,,,,895230.0,E. Endrizzi,3,943794.0,F. Molina,10
76,substitution,regular,away,,,,1126884.0,F. Maidana,7,1151708.0,B. Palavecino,20
74,substitution,regular,home,,,,1654079.0,S. Patroni,17,79669.0,H. Grana,4
74,substitution,regular,home,,,,990059.0,J. Salas,8,1018466.0,T. Assennato,7
62,substitution,regular,away,,,,1597504.0,A. Y. Abet,8,834022.0,M. Albertengo,9
62,substitution,regular,away,,,,1597936.0,F. N. Camargo,14,1092314.0,J. E. Juárez,8
55,substitution,regular,home,,,,1020531.0,F. Toloza,9,1130221.0,A. Gallo,9
55,substitution,regular,home,,,,1865926.0,T. Pucciarelli,19,1215983.0,A. Melo,17
45,period,,home,,,,,,,,,
45,card,yellow,home,1464537.0,T. Bovone,16,,,,,,
45,card,yellow,home,340453.0,S. Gallucci,5,,,,,,
45,injuryTime,,home,,,,,,,,,
35,card,yellow,away,789631.0,N. D. Dematei,6,,,,,,
31,card,yellow,home,1018466.0,T. Assennato,7,,,,,,
10,goal,regular,away,1151708.0,B. Palavecino,20,,,,,,
90,period,,home,,,,,,,,,
90,card,yellow,home,1085344.0,Jere Rodríguez,10,,,,,,
87,substitution,regular,home,,,,859965.0,N. Rinaldi,17,895231.0,I. Antonio,5
87,substitution,regular,home,,,,1085344.0,Jere Rodríguez,10,848294.0,N. Solis,7
86,card,yellowRed,away,1114507.0,N. Cavagnero,8,,,,,,
80,card,yellow,away,1114507.0,N. Cavagnero,8,,,,,,
80,substitution,regular,away,,,,1114507.0,N. Cavagnero,8,882655.0,M. Peralta,19
74,substitution,regular,home,,,,992075.0,G. Espósito,13,974673.0,N. Romano,8
62,substitution,regular,away,,,,1111551.0,F. Lonardi,19,1465291.0,M. Ortigoza,18
62,substitution,regular,away,,,,989520.0,K. Fernandez,,883930.0,B. Guerra,16
62,substitution,regular,home,,,,1194768.0,I. Cortez,4,896937.0,L. Ciccoloni,19
60,card,yellow,home,155708.0,M. Padilla,6,,,,,,
57,goal,regular,home,951083.0,L. Silba,9,,,,,,
46,substitution,regular,away,,,,788039.0,F. Caballero,20,1845571.0,V. Toniolo,19
45,period,,home,,,,,,,,,
45,card,yellow,away,1465291.0,M. Ortigoza,18,,,,,,
16,goal,regular,home,848294.0,N. Solis,7,,,,,,
3,card,yellow,away,1845571.0,V. Toniolo,19,,,,,,
90,period,,home,,,,,,,,,
90,substitution,regular,home,,,,843002.0,R. Perez,8,1065604.0,M. Luayza,19
90,substitution,regular,home,,,,976099.0,E. González,15,1103048.0,M. Galeano,7
90,substitution,regular,home,,,,1802590.0,A. Jara,19,174509.0,M. Fernández,11
90,injuryTime,,home,,,,,,,,,
87,substitution,regular,home,,,,860053.0,F. Marín,5,1117101.0,R. Riquelme,6
84,substitution,regular,away,,,,1131026.0,F. Cáceres,15,1597501.0,J. M. F. Pinto,14
82,goal,regular,home,1103048.0,M. Galeano,7,,,,,,
74,substitution,regular,home,,,,1654396.0,F. Funes,20,971173.0,C. Machado,10
73,card,yellow,away,1092329.0,P. Boolsen,6,,,,,,
68,substitution,regular,away,,,,1597501.0,J. M. F. Pinto,14,340899.0,F. Mussis,16
68,substitution,regular,away,,,,1117104.0,S. García,16,1190103.0,N. Retamar,7
68,substitution,regular,away,,,,842865.0,R. Blanco,10,915163.0,D. Mercado,8
51,goal,regular,home,174509.0,M. Fernández,11,,,,,,
47,goal,regular,away,874957.0,F. García,11,,,,,,
45,period,,home,,,,,,,,,
45,substitution,regular,away,,,,874957.0,F. García,11,1086926.0,A. Sosa,36
45,injuryTime,,home,,,,,,,,,
17,goal,regular,home,971173.0,C. Machado,10,,,,,,
90,period,,home,,,,,,,,,
90,card,red,away,1654532.0,T. A. Silva,3,,,,,,
90,card,red,home,1182428.0,L. Gordillo,9,,,,,,
90,injuryTime,,home,,,,,,,,,
80,substitution,regular,home,,,,1197976.0,M. Birge,5,885005.0,A. Cháves,10
80,substitution,regular,home,,,,897067.0,E. Narese,,849028.0,I. Chaves,4
79,substitution,regular,away,,,,1475211.0,N. Mosca,16,358932.0,J. Canete,20
72,substitution,regular,home,,,,1182428.0,L. Gordillo,9,864074.0,T. Attis,19
72,substitution,regular,away,,,,1131028.0,G. Vega,7,965967.0,J. M. Requena,16
64,substitution,regular,away,,,,981412.0,L. Arroyo,17,1104321.0,F. Bisanz,10
64,substitution,regular,away,,,,1597514.0,V. F. Esmay,17,1605509.0,N. Medina,19
60,substitution,regular,home,,,,1627952.0,F. Rojas,15,1182423.0,J. Rocca,18
60,substitution,regular,home,,,,122613.0,W. Busse,14,1466109.0,D. Carrasco,8
58,goal,regular,home,1110009.0,F. Heredia,11,,,,,,
45,period,,home,,,,,,,,,
45,substitution,regular,away,,,,1108122.0,I. A. Costantino,20,992061.0,C. Arce,5
45,injuryTime,,home,,,,,,,,,
37,card,yellow,home,864074.0,T. Attis,19,,,,,,
36,card,yellow,away,927671.0,L. Flores,14,,,,,,
22,card,yellow,away,128384.0,D. Gissi,2,,,,,,
20,card,yellow,away,992061.0,C. Arce,5,,,,,,
90,period,,home,,,,,,,,,
90,card,yellow,away,1110008.0,M. Tarón,6,,,,,,
90,card,yellow,home,943798.0,T. Mantía,,,,,,,
90,substitution,regular,away,,,,1117027.0,F. Coronel,14,1650465.0,M. Sosa,7
90,substitution,regular,away,,,,1128477.0,G. Mansilla,5,1201019.0,L. Paredes,13
90,injuryTime,,home,,,,,,,,,
83,substitution,regular,home,,,,990046.0,A. Schönfeld,15,340521.0,A. Gagliardi,9
83,substitution,regular,home,,,,898764.0,P. Cucchi,11,922442.0,A. Montero,8
77,substitution,regular,away,,,,922452.0,A. Lioi,17,941471.0,N. D. Priore,10
77,substitution,regular,away,,,,1471235.0,F. Giaccone,15,890052.0,G. Gómez,18
72,substitution,regular,home,,,,249309.0,E. Moreno,11,941083.0,J. Marcioni,11
72,substitution,regular,home,,,,795362.0,A. Melo,10,1087717.0,M. Villarreal,14
62,substitution,regular,home,,,,255969.0,S. Navarro,7,223904.0,M. Rivero,16
53,substitution,regular,away,,,,1131025.0,E. Almirón,9,1392678.0,F. Rasic,20
45,period,,home,,,,,,,,,
45,injuryTime,,home,,,,,,,,,
41,card,yellow,home,1109105.0,E. Silcan,3,,,,,,
37,card,yellow,away,1201019.0,L. Paredes,13,,,,,,
90,period,,home,,,,,,,,,
90,card,yellow,away,906814.0,M. Bettini,14,,,,,,
90,substitution,regular,away,,,,1597496.0,L. G. Rebecchi,9,806381.0,O. Belinetz,9
86,substitution,regular,home,,,,1116307.0,P. Hofstetter,14,829754.0,D. Martinez,3
86,substitution,regular,home,,,,878716.0,J. Perotti,10,1518750.0,G. Díaz,2
80,substitution,regular,away,,,,906814.0,M. Bettini,14,929000.0,A. Aleo,3
80,substitution,regular,away,,,,909107.0,G. Lamardo,16,895337.0,F. Malagueño,7
74,substitution,regular,home,,,,1097721.0,E. Gonzalez,17,896738.0,G. Turraca,5
66,card,yellow,away,1654537.0,T. A. Rambert,11,,,,,,
63,substitution,regular,away,,,,1654537.0,T. A. Rambert,11,879873.0,D. Becker,11
60,substitution,regular,home,,,,1653821.0,F. D. S. Fernández,19,859698.0,E. Purita,16
60,substitution,regular,home,,,,895930.0,M. Ferreyra,13,1474917.0,F. Díaz,13
59,goal,regular,away,943795.0,S. Jaurena,10,,,,,,
51,goal,regular,away,583664.0,N. Leyes,15,,,,,,
46,substitution,regular,away,,,,1187976.0,G. Sánchez,9,376740.0,G. Vadalá,18
45,period,,home,,,,,,,,,
38,goal,regular,home,1518750.0,G. Díaz,2,,,,,,
30,goal,regular,away,806381.0,O. Belinetz,9,,,,,,
15,card,yellow,away,892450.0,A. Robledo,2,,,,,,
90,period,,home,,,,,,,,,
90,goal,regular,home,1444671.0,L. Acosta,19,,,,,,
90,substitution,regular,away,,,,1110286.0,M. Batallini,7,973551.0,I. Antunes,11
90,substitution,regular,away,,,,1092303.0,I. Ortigoza,18,1464853.0,T. Cravero,5
89,substitution,regular,away,,,,942371.0,M. Rojas,8,846567.0,I. Escobar,16
87,card,red,away,846567.0,I. Escobar,16,,,,,,
85,goal,penalty,home,106231.0,F. González,18,,,,,,
78,substitution,regular,home,,,,789383.0,E. Montagna,14,902452.0,A. Molina,4
73,card,red,away,1627973.0,L. Villegas,9,,,,,,
71,substitution,regular,home,,,,842864.0,N. Franco,20,974657.0,S. L. Garcia,8
71,substitution,regular,home,,,,1444671.0,L. Acosta,19,1117089.0,N. Fúnez,9
68,card,yellow,away,1185238.0,A. Cazula,5,,,,,,
65,substitution,regular,away,,,,1627986.0,M. Benítez,17,942371.0,M. Rojas,8
65,substitution,regular,away,,,,796102.0,D. Sosa,11,1627955.0,F. Sena,10
46,substitution,regular,home,,,,106231.0,F. González,18,895355.0,M. Casa,19
46,substitution,regular,home,,,,1017377.0,T. Escalante,11,1108120.0,E. Avaro,17
45,period,,home,,,,,,,,,
31,card,yellow,away,1464853.0,T. Cravero,5,,,,,,
20,card,yellow,away,1627955.0,F. Sena,10,,,,,,
20,card,yellow,away,973551.0,I. Antunes,11,,,,,,
9,card,yellow,away,1104124.0,J. Pucheta,1,,,,,,
7,card,red,away,1627966.0,J. Ferrero,15,,,,,,
90,period,,home,,,,,,,,,
90,injuryTime,,home,,,,,,,,,
86,substitution,regular,home,,,,249875.0,F. Curuchet,7,1491299.0,A. Olinick,8
81,substitution,regular,away,,,,1021608.0,G. G. Villalba,19,912789.0,R. Reynaga,20
81,substitution,regular,away,,,,79286.0,J. Blanco,15,951719.0,M. Valiente,20
78,substitution,regular,home,,,,924224.0,J. Bayk,20,789368.0,F. Gonzalez,14
78,substitution,regular,home,,,,1859240.0,L. Frenguelli,14,1891253.0,F. Ghiggia,15
71,substitution,regular,away,,,,1650474.0,T. González,10,1018244.0,M. Rosales,18
63,card,yellow,away,912789.0,R. Reynaga,20,,,,,,
55,substitution,regular,home,,,,249357.0,D. Garcia,8,1015255.0,A. Bustos,16
46,substitution,regular,away,,,,1018432.0,L. Angelini,3,1183794.0,L. Abraham,11
46,substitution,regular,home,,,,1478389.0,N. Sánchez,17,1508530.0,L. Cerato,18
45,period,,home,,,,,,,,,
45,card,yellow,away,1183794.0,L. Abraham,11,,,,,,
45,injuryTime,,home,,,,,,,,,
39,card,yellow,home,1597505.0,B. I. Nasta,9,,,,,,
34,goal,ownGoal,away,843271.0,M. Bogado,13,,,,,,
30,card,yellow,home,843271.0,M. Bogado,13,,,,,,
20,substitution,regular,away,,,,1018244.0,M. Rosales,18,1086982.0,F. Galván,9
90,period,,home,,,,,,,,,
90,injuryTime,,home,,,,,,,,,
85,card,yellow,away,1645923.0,F. Ulayar,15,,,,,,
82,substitution,regular,away,,,,1097734.0,J. Denis,20,830704.0,S. S. Nelle,18
82,substitution,regular,away,,,,1645923.0,F. Ulayar,15,789367.0,P. Romero,3
82,substitution,regular,home,,,,249999.0,G. Ferracutti,14,938547.0,M. Levi,13
81,card,yellow,home,88945.0,G. Klusener,20,,,,,,
75,substitution,regular,home,,,,88945.0,G. Klusener,20,37937.0,J. Cuevas,10
75,substitution,regular,home,,,,932899.0,G. Rodríguez,19,1120461.0,L. Fedele,17
69,substitution,regular,home,,,,1597954.0,E. N. Moreno,19,846158.0,J. Arias,9
68,card,yellow,away,1121932.0,N. Malvacio,6,,,,,,
62,substitution,regular,away,,,,1020530.0,F. Pulicastro,11,1198495.0,N. Molina,9
62,substitution,regular,away,,,,906806.0,D. Nakache,7,896925.0,F. Enrique,10
60,card,yellow,home,1110288.0,A. Dáttola,6,,,,,,
46,substitution,regular,home,,,,1597953.0,U. Vera,,872142.0,A. Bordon,4
45,period,,home,,,,,,,,,
45,card,yellow,home,872142.0,A. Bordon,4,,,,,,
45,injuryTime,,home,,,,,,,,,
18,goal,regular,home,939950.0,G. Abregú,5,,,,,,
90,goal,regular,away,932899.0,G. Rodríguez,19,,,,,,
90,card,yellow,away,846158.0,J. Arias,9,,,,,,
90,injuryTime,,home,,,,,,,,,
88,card,yellow,away,938547.0,M. Levi,13,,,,,,
85,goal,regular,home,1887616.0,R. A. Rodríguez,11,,,,,,
82,card,yellow,home,1605139.0,F. F. Acosta,19,,,,,,
82,substitution,regular,away,,,,249999.0,G. Ferracutti,14,1110288.0,A. Dáttola,6
74,substitution,regular,away,,,,932899.0,G. Rodríguez,19,872142.0,A. Bordon,4
74,substitution,regular,away,,,,1597953.0,U. Vera,,340863.0,M. García,11
74,substitution,regular,away,,,,938547.0,M. Levi,13,37937.0,J. Cuevas,10
74,substitution,regular,home,,,,1597457.0,D. L. Sacarías,2,974678.0,N. Fernández,3
71,substitution,regular,home,,,,1605139.0,F. F. Acosta,19,1654180.0,I. G. Valenzuela,15
66,substitution,regular,away,,,,1597954.0,E. N. Moreno,19,1120461.0,L. Fedele,17
59,substitution,regular,home,,,,1887616.0,R. A. Rodríguez,11,1883371.0,L. N. Ovando,10
59,substitution,regular,home,,,,1164852.0,I. Vallejos,11,1001815.0,E. Contreras,7
59,goal,regular,away,846158.0,J. Arias,9,,,,,,
57,card,yellow,home,789382.0,V. Perales,14,,,,,,
56,card,yellow,home,1597469.0,J. A. Benítez,2,,,,,,
45,period,,home,,,,,,,,,
45,substitution,regular,home,,,,1489693.0,T. Bacas,17,1095678.0,S. Mayorga,16
45,injuryTime,,home,,,,,,,,,
41,goal,regular,away,872142.0,A. Bordon,4,,,,,,
24,card,yellow,away,830586.0,M. Garcia,7,,,,,,
90,period,,home,,,,,,,,,
90,injuryTime,,home,,,,,,,,,
89,card,yellow,away,922449.0,E. Maciel,7,,,,,,
86,card,yellow,home,1654489.0,W. Juárez,4,,,,,,
83,card,yellow,home,1597480.0,I. Santa Cruz,7,,,,,,
77,substitution,regular,away,,,,859698.0,E. Purita,16,992108.0,W. Rueda,18
76,substitution,regular,home,,,,798838.0,R. Rios,2,1001923.0,I. Carruega,17
76,substitution,regular,home,,,,1389869.0,E. Griffa,16,1654488.0,M. Gerez,7
69,card,yellow,home,1001923.0,I. Carruega,17,,,,,,
67,goal,regular,home,1098306.0,F. Torres,18,,,,,,
67,inGamePenalty,missed,home,1098306.0,F. Torres,18,,,,,,
65,card,yellow,away,1467894.0,A. Ramos,15,,,,,,
58,goal,regular,home,166045.0,G. Papa,5,,,,,,
55,substitution,regular,home,,,,1098306.0,F. Torres,18,1111802.0,C. Vega,19
55,substitution,regular,home,,,,1597480.0,I. Santa Cruz,7,871808.0,L. Belleggia,8
55,substitution,regular,away,,,,340957.0,A. Gonzalez,19,1214766.0,J. P. Barinaga,17
55,substitution,regular,away,,,,922449.0,E. Maciel,7,896738.0,G. Turraca,5
46,substitution,regular,away,,,,829754.0,D. Martinez,3,878716.0,J. Perotti,10
45,period,,home,,,,,,,,,
45,card,yellow,away,941534.0,A. Bonansea,9,,,,,,
45,injuryTime,,home,,,,,,,,,
38,substitution,regular,away,,,,1467894.0,A. Ramos,15,913607.0,J. Varela,13
32,substitution,regular,home,,,,1887080.0,M. Álvarez,9,898767.0,P. Palacios,20
24,card,yellow,away,896738.0,G. Turraca,5,,,,,,
22,goal,regular,away,974679.0,F. Coronel,7,,,,,,
5,card,yellow,home,1654488.0,M. Gerez,7,,,,,,
90,period,,home,,,,,,,,,
90,injuryTime,,home,,,,,,,,,
86,substitution,regular,home,,,,1478395.0,C. Battigelli,17,942371.0,M. Rojas,8
86,substitution,regular,home,,,,1904638.0,T. B. Jérez,,1110286.0,M. Batallini,7
86,substitution,regular,home,,,,1627986.0,M. Benítez,17,1627955.0,F. Sena,10
83,substitution,regular,away,,,,1654500.0,G. A. Chiavetto,17,1117101.0,R. Riquelme,6
83,substitution,regular,away,,,,1802590.0,A. Jara,19,1196560.0,S. N. Gutiérrez,18
83,substitution,regular,away,,,,926420.0,H. Sandoval,9,1103048.0,M. Galeano,7
80,substitution,regular,home,,,,1092303.0,I. Ortigoza,18,557108.0,N. Luján,19
71,substitution,regular,away,,,,976099.0,E. González,15,1200740.0,V. Werro,4
66,substitution,regular,away,,,,843002.0,R. Perez,8,1654396.0,F. Funes,20
65,substitution,regular,home,,,,155701.0,F. Cardozo,6,1214749.0,F. Real,15
64,card,yellow,away,1654396.0,F. Funes,20,,,,,,
63,card,yellow,home,1110286.0,M. Batallini,7,,,,,,
53,goal,regular,home,1110286.0,M. Batallini,7,,,,,,
45,period,,home,,,,,,,,,
45,injuryTime,,home,,,,,,,,,
41,card,yellow,away,982878.0,E. Martinez,13,,,,,,
34,card,yellow,away,1117101.0,R. Riquelme,6,,,,,,
90,goal,regular,home,1465279.0,F. Arébalo,2,,,,,,
90,card,yellow,home,1465291.0,M. Ortigoza,18,,,,,,
90,injuryTime,,home,,,,,,,,,
79,card,yellow,home,1465279.0,F. Arébalo,2,,,,,,
76,substitution,regular,away,,,,974663.0,R. Ramírez,3,1092337.0,T. Bottari,5
76,substitution,regular,away,,,,1597465.0,G. M. Altamirano,8,1498998.0,D. Arroyo,3
74,substitution,regular,away,,,,996708.0,I. Maggi,7,800243.0,F. Castro,9
74,substitution,regular,away,,,,980767.0,B. Cortés,19,974656.0,E. Cardozo,10
71,substitution,regular,home,,,,1845571.0,V. Toniolo,19,1183523.0,A. Sombra,11
70,card,yellow,home,871518.0,M. A. Gimenez,10,,,,,,
64,goal,regular,away,1187883.0,M. Amarfil,10,,,,,,
59,substitution,regular,away,,,,1492488.0,A. Paz,19,895334.0,M. Ortíz,16
53,substitution,regular,home,,,,896954.0,M. Nizzo,5,883930.0,B. Guerra,16
51,card,yellow,home,822592.0,L. Olivera,3,,,,,,
48,card,red,home,940609.0,F. Sivetti,5,,,,,,
45,period,,home,,,,,,,,,
45,injuryTime,,home,,,,,,,,,
32,substitution,regular,home,,,,1819575.0,R. A. Juárez,9,788039.0,F. Caballero,20
22,goal,regular,away,1187883.0,M. Amarfil,10,,,,,,
90,period,,home,,,,,,,,,
90,substitution,regular,away,,,,1190579.0,E. S. Lazza,13,192414.0,G. Gonzalez,8
90,substitution,regular,home,,,,1111937.0,E. Arreguín,16,1597527.0,D. Crego,7
89,card,yellow,away,1007942.0,A. Curruhinca,16,,,,,,
89,card,red,away,1092609.0,S. Sala,7,,,,,,
84,substitution,regular,home,,,,174855.0,D. Braghieri,6,1016645.0,F. Giacopuzzi,2
83,substitution,regular,away,,,,590170.0,M. Castro,18,984928.0,G. Berterame,7
83,substitution,regular,away,,,,1007942.0,A. Curruhinca,16,1597532.0,M. S. Romero,9
81,substitution,regular,home,,,,1113237.0,J. Eseiza,19,1393676.0,J. Palacio,20
81,substitution,regular,home,,,,1597529.0,J. J. P. Lapegüe,18,1179170.0,H. Zuliani,3
80,card,yellow,home,1016645.0,F. Giacopuzzi,2,,,,,,
75,substitution,regular,home,,,,1114260.0,E. Jara,17,1157397.0,B. Perez,8
71,substitution,regular,away,,,,1092609.0,S. Sala,7,544188.0,R. Arciero,4
